year,seniority_level,employment_status,job_title,salary_in_currency,salary_currency,salary,country,remote_ratio,company_location,company_size,ratio,survey,salary_norm,job_category,z_score,modif_z_score
2024,medior,ft,data engineer,180000,usd,180000,us,0,us,m,1.0,ai,2.7573529411764706,Data Engineer,0.19240414591411012,0.9052500000000001
2024,medior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.16748854465901505,0.1597500000000001
2024,senior,ft,data scientist,170000,usd,170000,us,0,us,m,1.0,ai,2.6041666666666665,Data Scientist/ ML Engineer,-0.08673872240348073,0.16862499999999958
2024,senior,ft,data scientist,160000,usd,160000,us,0,us,m,1.0,ai,2.450980392156863,Data Scientist/ ML Engineer,-0.1435964469083429,0.0
2024,junior,ft,data operations associate,72000,usd,72000,us,0,us,m,1.0,ai,1.1029411764705883,Data Engineer,-0.4530595850067235,0.5377296360485266
2024,junior,ft,data operations associate,51375,usd,51375,us,0,us,m,1.0,ai,0.7869944852941176,Data Engineer,-0.7185807166294618,1.0735109763142692
2024,senior,ft,applied scientist,260000,usd,260000,us,0,us,l,1.0,ai,3.982843137254902,Data Scientist/ ML Engineer,0.4249807981402797,1.6862499999999991
2024,senior,ft,applied scientist,136000,usd,136000,us,0,us,l,1.0,ai,2.0833333333333335,Data Scientist/ ML Engineer,-0.2800549857200123,0.40469999999999984
2024,medior,ft,data engineer,75000,usd,75000,us,0,us,m,1.0,ai,1.1488970588235294,Data Engineer,-0.43740806258885884,0.9585
2024,medior,ft,data engineer,60000,usd,60000,us,0,us,m,1.0,ai,0.9191176470588235,Data Engineer,-0.5273812352321402,1.2247500000000002
2024,medior,ft,data engineer,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Engineer,-0.07751537201573379,0.10649999999999989
2024,medior,ft,data engineer,113000,usd,113000,us,0,us,m,1.0,ai,1.7310049019607843,Data Engineer,-0.20947602522587963,0.28400000000000003
2024,senior,ft,data engineer,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Engineer,-0.20045417141320518,0.16862500000000005
2024,senior,ft,data engineer,130000,usd,130000,us,100,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.31416962042292973,0.505875
2024,medior,ft,data science manager,267100,usd,267100,us,0,us,m,1.0,ai,4.091605392156863,Other managers,0.7148483683960969,2.4512750000000003
2024,medior,ft,data science manager,188500,usd,188500,us,0,us,m,1.0,ai,2.887561274509804,Other managers,0.2433889437453029,1.0561250000000002
2024,senior,ft,data scientist,207000,usd,207000,us,100,us,m,1.0,ai,3.170955882352941,Data Scientist/ ML Engineer,0.12363485826450969,0.7925374999999995
2024,senior,ft,data scientist,149800,usd,149800,us,100,us,m,1.0,ai,2.294730392156863,Data Scientist/ ML Engineer,-0.2015913259033024,0.17199749999999991
2024,senior,ft,data analyst,155000,usd,155000,ca,0,ca,m,1.0,ai,3.3319002579535684,Data Analyst,0.18337213562692692,0.9697024935511601
2024,senior,ft,data analyst,105000,usd,105000,ca,0,ca,m,1.0,ai,2.2570937231298367,Data Analyst,-0.21556082392567505,0.21342734307824596
2024,medior,ft,data engineer,270250,usd,270250,us,0,us,m,1.0,ai,4.139859068627451,Data Engineer,0.7337427346511858,2.5071875
2024,medior,ft,data engineer,176000,usd,176000,us,0,us,m,1.0,ai,2.696078431372549,Data Engineer,0.16841129987590187,0.8342500000000004
2024,senior,ft,machine learning engineer,189000,usd,189000,us,0,us,m,1.0,ai,2.895220588235294,Data Scientist/ ML Engineer,0.02129095415575756,0.4890124999999994
2024,senior,ft,machine learning engineer,145400,usd,145400,us,0,us,m,1.0,ai,2.227328431372549,Data Scientist/ ML Engineer,-0.22660872468544177,0.2461924999999999
2024,medior,ft,machine learning engineer,133903,usd,133903,us,100,us,m,1.0,ai,2.0512101715686275,Data Scientist/ ML Engineer,-0.08409541004171235,0.08702825000000011
2024,medior,ft,machine learning engineer,96411,usd,96411,us,100,us,m,1.0,ai,1.4768841911764705,Data Scientist/ ML Engineer,-0.3089803559578392,0.5784547500000001
2024,senior,ft,data scientist,170000,usd,170000,us,0,us,m,1.0,ai,2.6041666666666665,Data Scientist/ ML Engineer,-0.08673872240348073,0.16862499999999958
2024,senior,ft,data scientist,160000,usd,160000,us,0,us,m,1.0,ai,2.450980392156863,Data Scientist/ ML Engineer,-0.1435964469083429,0.0
2024,senior,ft,business intelligence,172800,usd,172800,us,0,us,m,1.0,ai,2.6470588235294117,Business Analyst,-0.07081855954211927,0.21583999999999964
2024,senior,ft,business intelligence,132900,usd,132900,us,0,us,m,1.0,ai,2.035845588235294,Business Analyst,-0.29768088031651974,0.4569737500000002
2024,medior,ft,research scientist,165000,usd,165000,us,0,us,m,1.0,ai,2.5275735294117645,Data Scientist/ ML Engineer,0.10243097327082876,0.6389999999999999
2024,medior,ft,research scientist,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,0.012457800627547573,0.37275000000000014
2024,senior,ft,data scientist,145000,usd,145000,us,100,us,m,1.0,ai,2.221200980392157,Data Scientist/ ML Engineer,-0.22888303366563634,0.2529375000000001
2024,senior,ft,data scientist,116000,usd,116000,us,100,us,m,1.0,ai,1.7769607843137254,Data Scientist/ ML Engineer,-0.39377043472973694,0.74195
2024,medior,ft,data analyst,98000,usd,98000,us,100,us,m,1.0,ai,1.5012254901960784,Data Analyst,-0.2994491978691609,0.5502500000000001
2024,medior,ft,data analyst,88000,usd,88000,us,100,us,m,1.0,ai,1.3480392156862746,Data Analyst,-0.3594313129646817,0.7277499999999999
2024,medior,ft,data analyst,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Analyst,0.012457800627547573,0.37275000000000014
2024,medior,ft,data analyst,130000,usd,130000,us,100,us,m,1.0,ai,1.991421568627451,Data Analyst,-0.10750642956349414,0.017750000000000068
2024,senior,ft,data analyst,174000,usd,174000,us,100,us,m,1.0,ai,2.6654411764705883,Data Analyst,-0.06399563260153573,0.2360749999999998
2024,senior,ft,data analyst,116000,usd,116000,us,100,us,m,1.0,ai,1.7769607843137254,Data Analyst,-0.39377043472973694,0.74195
2024,senior,ft,data engineer,188000,usd,188000,us,0,us,m,1.0,ai,2.8799019607843137,Data Engineer,0.015605181705271396,0.4721499999999996
2024,senior,ft,data engineer,144600,usd,144600,us,0,us,m,1.0,ai,2.2150735294117645,Data Engineer,-0.2311573426458309,0.2596825000000003
2024,senior,ft,analytics engineer,149500,usd,149500,us,100,us,m,1.0,ai,2.2901348039215685,Data Analyst,-0.20329705763844835,0.17705625000000022
2024,senior,ft,analytics engineer,140000,usd,140000,us,100,us,m,1.0,ai,2.144607843137255,Data Analyst,-0.2573118959180675,0.3372500000000001
2024,junior,ft,business intelligence analyst,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Business Analyst,-0.09259453359161224,0.1896341228576934
2024,junior,ft,business intelligence analyst,90000,usd,90000,us,100,us,m,1.0,ai,1.3786764705882353,Business Analyst,-0.22133205195415206,0.07013864818024249
2024,senior,ft,business intelligence engineer,115000,usd,115000,us,100,us,m,1.0,ai,1.7616421568627452,Business Analyst,-0.3994562071802231,0.7588124999999998
2024,senior,ft,business intelligence engineer,85000,usd,85000,us,100,us,m,1.0,ai,1.3020833333333333,Business Analyst,-0.57002938069481,1.2646874999999997
2024,junior,ft,data management analyst,80000,usd,80000,us,100,us,m,1.0,ai,1.2254901960784315,Data Analyst,-0.3500695703166917,0.329911419218178
2024,junior,ft,data management analyst,72000,usd,72000,us,100,us,m,1.0,ai,1.1029411764705883,Data Analyst,-0.4530595850067235,0.5377296360485266
2024,junior,ft,data analyst,85000,usd,85000,us,0,us,m,1.0,ai,1.3020833333333333,Data Analyst,-0.285700811135422,0.20002503369921043
2024,junior,ft,data analyst,76500,usd,76500,us,0,us,m,1.0,ai,1.171875,Data Analyst,-0.3951277017435807,0.42083188908145563
2024,senior,ft,data scientist,187165,usd,187165,ca,0,ca,m,1.0,ai,4.023323301805675,Data Scientist/ ML Engineer,0.4400057085071158,1.7308099174548572
2024,senior,ft,data scientist,150500,usd,150500,ca,0,ca,m,1.0,ai,3.2351676698194325,Data Scientist/ ML Engineer,0.14746816926719272,0.8632208082545135
2024,senior,ft,data analyst,134500,usd,134500,us,0,us,m,1.0,ai,2.060355392156863,Data Analyst,-0.28858364439574163,0.42999374999999984
2024,senior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.4847427939375165,1.0117499999999997
2024,senior,ft,machine learning engineer,274000,usd,274000,us,100,us,m,1.0,ai,4.197303921568627,Data Scientist/ ML Engineer,0.5045816124470869,1.922324999999999
2024,senior,ft,machine learning engineer,245000,usd,245000,us,100,us,m,1.0,ai,3.753063725490196,Data Scientist/ ML Engineer,0.3396942113829863,1.433312499999999
2024,medior,ft,business intelligence manager,263000,usd,263000,us,0,us,m,1.0,ai,4.028799019607843,Other managers,0.690255701206933,2.3785
2024,medior,ft,business intelligence manager,207000,usd,207000,us,0,us,m,1.0,ai,3.170955882352941,Other managers,0.3543558566720164,1.3845
2024,senior,ft,data engineer,149076,usd,149076,us,0,us,m,1.0,ai,2.283639705882353,Data Engineer,-0.20570782515745445,0.18420595000000006
2024,senior,ft,data engineer,82365,usd,82365,us,0,us,m,1.0,ai,1.26171875,Data Engineer,-0.5850113911018412,1.3091201874999996
2024,junior,ft,data analyst,90000,usd,90000,us,100,us,m,1.0,ai,1.3786764705882353,Data Analyst,-0.22133205195415206,0.07013864818024249
2024,junior,ft,data analyst,80000,usd,80000,us,100,us,m,1.0,ai,1.2254901960784315,Data Analyst,-0.3500695703166917,0.329911419218178
2024,executive,ft,data engineer,314000,usd,314000,ca,100,ca,m,1.0,ai,6.749785038693036,Data Engineer,3.07054379279433,3.6867353000302523
2024,executive,ft,data engineer,201000,usd,201000,ca,100,ca,m,1.0,ai,4.320722269991402,Data Engineer,0.9650605578207675,1.2109265678242724
2024,senior,ft,analytics engineer,200400,usd,200400,us,0,us,m,1.0,ai,3.0698529411764706,Data Analyst,0.0861087600913006,0.6812449999999995
2024,senior,ft,analytics engineer,154100,usd,154100,us,0,us,m,1.0,ai,2.3606004901960786,Data Analyst,-0.1771425043662116,0.0994887499999999
2024,senior,ft,data analyst,165000,usd,165000,au,0,au,m,1.0,ai,2.836757500214906,Data Analyst,-0.0004086280228924881,0.42465726811656457
2024,senior,ft,data analyst,142500,usd,142500,au,0,au,m,1.0,ai,2.449926932003782,Data Analyst,-0.143987456790608,0.0011596320811488078
2024,senior,ft,research engineer,310000,usd,310000,us,0,us,m,1.0,ai,4.748774509803922,Data Scientist/ ML Engineer,0.7092694206645911,2.5293749999999986
2024,senior,ft,research engineer,270000,usd,270000,us,0,us,m,1.0,ai,4.136029411764706,Data Scientist/ ML Engineer,0.4818385226451419,1.8548749999999987
2024,medior,ft,data engineer,115000,usd,115000,us,0,us,m,1.0,ai,1.7616421568627452,Data Engineer,-0.1974796022067754,0.24849999999999994
2024,medior,ft,data engineer,80000,usd,80000,us,0,us,m,1.0,ai,1.2254901960784315,Data Engineer,-0.4074170050410984,0.86975
2024,senior,ft,data engineer,144900,usd,144900,us,0,us,m,1.0,ai,2.219669117647059,Data Engineer,-0.22945161091068494,0.25462375
2024,senior,ft,data engineer,110000,usd,110000,us,0,us,m,1.0,ai,1.6850490196078431,Data Engineer,-0.42788506943265425,0.8431249999999998
2024,junior,ft,research analyst,84068,usd,84068,us,0,us,m,1.0,ai,1.2878063725490196,Data Analyst,-0.2976991478468106,0.22423585595994586
2024,junior,ft,research analyst,49452,usd,49452,us,0,us,m,1.0,ai,0.7575367647058824,Data Analyst,-0.7433369414105782,1.1234652801848641
2024,senior,ft,machine learning engineer,188500,usd,188500,us,0,us,m,1.0,ai,2.887561274509804,Data Scientist/ ML Engineer,0.01844806793051456,0.48058124999999974
2024,senior,ft,machine learning engineer,165100,usd,165100,us,0,us,m,1.0,ai,2.529105392156863,Data Scientist/ ML Engineer,-0.11459900741086312,0.08599874999999996
2024,senior,ft,data engineer,60000,gbp,75000,gb,0,gb,m,1.25,ai,1.7325417542562775,Data Engineer,-0.41025732287857,0.7908457575827577
2024,senior,ft,data engineer,50000,gbp,62500,gb,0,gb,m,1.25,ai,1.4437847952135647,Data Engineer,-0.5174344422298315,1.108704797985631
2024,medior,ft,data operations specialist,132500,usd,132500,us,0,us,m,1.0,ai,2.029718137254902,Data Engineer,-0.09251090078961392,0.062125000000000104
2024,medior,ft,data operations specialist,88000,usd,88000,us,0,us,m,1.0,ai,1.3480392156862746,Data Engineer,-0.3594313129646817,0.7277499999999999
2024,medior,ft,data engineer,179900,usd,179900,us,0,us,m,1.0,ai,2.7558210784313726,Data Engineer,0.19180432476315493,0.9034750000000003
2024,medior,ft,data engineer,142002,usd,142002,us,0,us,m,1.0,ai,2.1752757352941177,Data Engineer,-0.03551589502585002,0.23078550000000006
2024,senior,ft,ai engineer,287500,usd,287500,us,0,us,m,1.0,ai,4.404105392156863,Data Scientist/ ML Engineer,0.581339540528651,2.149968749999999
2024,senior,ft,ai engineer,168000,usd,168000,us,0,us,m,1.0,ai,2.573529411764706,Data Scientist/ ML Engineer,-0.09811026730445306,0.13489999999999994
2024,senior,ft,data engineer,220000,usd,220000,us,0,us,m,1.0,ai,3.3700980392156863,Data Engineer,0.19754990012083065,1.0117499999999995
2024,senior,ft,data engineer,137500,usd,137500,us,0,us,m,1.0,ai,2.106311274509804,Data Engineer,-0.271526327044283,0.3794062499999999
2024,senior,ft,data analyst,96600,usd,96600,us,0,us,m,1.0,ai,1.4797794117647058,Data Analyst,-0.5040744202691697,1.0690825
2024,senior,ft,data analyst,55200,usd,55200,us,0,us,m,1.0,ai,0.8455882352941176,Data Analyst,-0.7394653997192995,1.7671899999999992
2024,senior,ft,data engineer,194500,usd,194500,us,0,us,m,1.0,ai,2.9794730392156863,Data Engineer,0.05256270263343188,0.5817562499999995
2024,senior,ft,data engineer,146266,usd,146266,us,0,us,m,1.0,ai,2.240594362745098,Data Engineer,-0.22168484574332073,0.23158957499999996
2024,senior,ft,data engineer,194500,usd,194500,us,0,us,m,1.0,ai,2.9794730392156863,Data Engineer,0.05256270263343188,0.5817562499999995
2024,senior,ft,data engineer,146266,usd,146266,us,0,us,m,1.0,ai,2.240594362745098,Data Engineer,-0.22168484574332073,0.23158957499999996
2024,medior,ft,data engineer,146100,usd,146100,us,0,us,m,1.0,ai,2.2380514705882355,Data Engineer,-0.010935224259705499,0.30352500000000027
2024,medior,ft,data engineer,111800,usd,111800,us,0,us,m,1.0,ai,1.7126225490196079,Data Engineer,-0.21667387903734212,0.30529999999999996
2024,medior,ft,data scientist,145580,usd,145580,us,100,us,m,1.0,ai,2.2300857843137254,Data Scientist/ ML Engineer,-0.014054294244672702,0.2942949999999999
2024,medior,ft,data scientist,97060,usd,97060,us,100,us,m,1.0,ai,1.4868259803921569,Data Scientist/ ML Engineer,-0.3050875166881399,0.566935
2024,senior,ft,business intelligence engineer,108500,usd,108500,us,100,us,m,1.0,ai,1.6620710784313726,Business Analyst,-0.4364137281083836,0.8684187499999998
2024,senior,ft,business intelligence engineer,78800,usd,78800,us,100,us,m,1.0,ai,1.2071078431372548,Business Analyst,-0.6052811698878245,1.3692349999999995
2024,junior,ft,data operations analyst,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Analyst,-0.15696329277288215,0.059747737338725466
2024,junior,ft,data operations analyst,76000,usd,76000,us,0,us,m,1.0,ai,1.1642156862745099,Data Analyst,-0.4015645776617076,0.4338205276333523
2024,medior,ft,data engineer,97000,usd,97000,us,0,us,m,1.0,ai,1.485906862745098,Data Engineer,-0.305447409378713,0.5680000000000001
2024,medior,ft,data engineer,62000,usd,62000,us,0,us,m,1.0,ai,0.9497549019607843,Data Engineer,-0.515384812213036,1.1892500000000001
2024,senior,ft,data architect,234000,usd,234000,us,0,us,m,1.0,ai,3.5845588235294117,Architects,0.2771507144276378,1.247824999999999
2024,senior,ft,data architect,146000,usd,146000,us,0,us,m,1.0,ai,2.236519607843137,Architects,-0.22319726121515018,0.23607500000000026
2024,medior,ft,machine learning engineer,177100,usd,177100,us,0,us,m,1.0,ai,2.7129289215686274,Data Scientist/ ML Engineer,0.17500933253640905,0.8537750000000001
2024,medior,ft,machine learning engineer,130900,usd,130900,us,0,us,m,1.0,ai,2.0052083333333335,Data Scientist/ ML Engineer,-0.10210803920489722,0.033725000000000206
2024,medior,ft,bi developer,106050,usd,106050,us,0,us,m,1.0,ai,1.6245404411764706,Data Analyst,-0.2511635952172666,0.4073625
2024,medior,ft,bi developer,80420,usd,80420,us,0,us,m,1.0,ai,1.2319240196078431,Data Analyst,-0.40489775620708657,0.862295
2024,senior,ft,data engineer,277000,usd,277000,us,0,us,m,1.0,ai,4.2432598039215685,Data Engineer,0.5216389297985455,1.972912499999999
2024,senior,ft,data engineer,173000,usd,173000,us,0,us,m,1.0,ai,2.6501225490196076,Data Engineer,-0.06968140505202207,0.21921249999999948
2024,medior,ft,admin & data analyst,38000,eur,42222,es,100,es,l,1.1111052631578948,ai,1.332428679626357,Data Analyst,-0.36554382515707684,0.7458382403433477
2024,medior,ft,data science,220000,usd,220000,us,0,us,m,1.0,ai,3.3700980392156863,Data Scientist/ ML Engineer,0.4323326062961936,1.6152500000000003
2024,medior,ft,data science,137500,usd,137500,us,0,us,m,1.0,ai,2.106311274509804,Data Scientist/ ML Engineer,-0.06251984324185347,0.1508750000000002
2024,medior,ft,data engineer,133000,usd,133000,us,0,us,m,1.0,ai,2.0373774509803924,Data Engineer,-0.08951179503483782,0.07100000000000027
2024,medior,ft,data engineer,58400,usd,58400,us,0,us,m,1.0,ai,0.8946078431372549,Data Engineer,-0.5369783736474235,1.2531500000000002
2024,medior,ft,analytics engineer,80000,usd,80000,us,0,us,m,1.0,ai,1.2254901960784315,Data Analyst,-0.4074170050410984,0.86975
2024,medior,ft,analytics engineer,75000,usd,75000,us,0,us,m,1.0,ai,1.1488970588235294,Data Analyst,-0.43740806258885884,0.9585
2024,senior,ft,data scientist,140000,usd,140000,us,100,us,m,1.0,ai,2.144607843137255,Data Scientist/ ML Engineer,-0.2573118959180675,0.3372500000000001
2024,senior,ft,data scientist,125000,usd,125000,us,100,us,m,1.0,ai,1.914828431372549,Data Scientist/ ML Engineer,-0.34259848267536086,0.5901875
2024,junior,ft,data analyst,65000,usd,65000,us,0,us,m,1.0,ai,0.9957107843137255,Data Analyst,-0.5431758478605013,0.7195705757750818
2024,junior,ft,data analyst,55000,usd,55000,us,0,us,m,1.0,ai,0.8425245098039216,Data Analyst,-0.6719133662230411,0.9793433468130175
2024,medior,ft,data analyst,105000,usd,105000,us,0,us,m,1.0,ai,1.6084558823529411,Data Analyst,-0.25746171730229633,0.42600000000000005
2024,medior,ft,data analyst,78000,usd,78000,us,0,us,m,1.0,ai,1.1948529411764706,Data Analyst,-0.4194134280602026,0.9052500000000001
2024,executive,ft,ai engineer,200070,usd,200070,ca,0,ca,m,1.0,ai,4.30073086844368,Data Scientist/ ML Engineer,0.9477322444709851,1.1905504428600995
2024,executive,ft,ai engineer,107730,usd,107730,ca,0,ca,m,1.0,ai,2.315778159931212,Data Scientist/ ML Engineer,-0.772801577807411,0.8326015777761854
2024,senior,ft,bi developer,179000,usd,179000,us,0,us,m,1.0,ai,2.7420343137254903,Data Analyst,-0.03556677034910458,0.3203874999999998
2024,senior,ft,bi developer,112000,usd,112000,us,0,us,m,1.0,ai,1.7156862745098038,Data Analyst,-0.41651352453168183,0.8093999999999999
2024,medior,ft,data engineer,166363,usd,166363,us,0,us,m,1.0,ai,2.548452818627451,Data Engineer,0.11060653555834829,0.66319325
2024,medior,ft,data engineer,103977,usd,103977,us,0,us,m,1.0,ai,1.5927849264705882,Data Engineer,-0.2635978876765681,0.44415825
2024,medior,ft,data scientist,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Scientist/ ML Engineer,-0.10750642956349414,0.017750000000000068
2024,medior,ft,data scientist,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Scientist/ ML Engineer,-0.31744383239781715,0.6035
2024,senior,ft,data engineer,214300,usd,214300,us,0,us,m,1.0,ai,3.282781862745098,Data Engineer,0.16514099715305913,0.9156337499999994
2024,senior,ft,data engineer,108500,usd,108500,us,0,us,m,1.0,ai,1.6620710784313726,Data Engineer,-0.4364137281083836,0.8684187499999998
2024,senior,ft,applied scientist,266482,usd,266482,us,0,us,m,1.0,ai,4.082138480392157,Data Scientist/ ML Engineer,0.4618359751643314,1.7955527249999987
2024,senior,ft,applied scientist,166551,usd,166551,us,0,us,m,1.0,ai,2.5513327205882352,Data Scientist/ ML Engineer,-0.1063489515852077,0.1104662374999997
2024,medior,ft,business intelligence developer,90279,usd,90279,us,0,us,m,1.0,ai,1.382950367647059,Business Analyst,-0.3457613889344125,0.6872977499999999
2024,medior,ft,business intelligence developer,67060,usd,67060,us,0,us,m,1.0,ai,1.0272671568627452,Business Analyst,-0.4850338619747024,1.099435
2024,senior,ft,ai scientist,190000,usd,190000,us,100,us,m,1.0,ai,2.9105392156862746,Data Scientist/ ML Engineer,0.02697672660624389,0.5058749999999997
2024,senior,ft,ai scientist,160000,usd,160000,us,100,us,m,1.0,ai,2.450980392156863,Data Scientist/ ML Engineer,-0.1435964469083429,0.0
2024,medior,ft,data scientist,212800,usd,212800,us,0,us,l,1.0,ai,3.2598039215686274,Data Scientist/ ML Engineer,0.3891454834274185,1.4874500000000002
2024,medior,ft,data scientist,111600,usd,111600,us,0,us,l,1.0,ai,1.7095588235294117,Data Scientist/ ML Engineer,-0.21787352133925256,0.30885000000000007
2024,senior,ft,data modeler,130000,usd,130000,us,100,us,m,1.0,ai,1.991421568627451,Architects,-0.31416962042292973,0.505875
2024,senior,ft,data modeler,110000,usd,110000,us,100,us,m,1.0,ai,1.6850490196078431,Architects,-0.42788506943265425,0.8431249999999998
2024,senior,ft,data engineer,190100,usd,190100,us,100,us,m,1.0,ai,2.9120710784313726,Data Engineer,0.02754530385129249,0.5075612499999996
2024,senior,ft,data engineer,131414,usd,131414,us,100,us,m,1.0,ai,2.0130821078431373,Data Engineer,-0.3061299381779422,0.4820314249999999
2024,senior,ft,machine learning engineer,284400,usd,284400,us,0,us,m,1.0,ai,4.356617647058823,Data Scientist/ ML Engineer,0.5637136459321436,2.097694999999999
2024,senior,ft,machine learning engineer,150700,usd,150700,us,0,us,m,1.0,ai,2.308517156862745,Data Scientist/ ML Engineer,-0.19647413069786482,0.15682125000000002
2024,senior,ft,data architect,166500,cad,128076,ca,100,ca,m,0.7692252252252252,ai,2.753138435081685,Architects,-0.031445284432958236,0.3326107391229574
2024,senior,ft,data architect,135000,cad,103846,ca,100,ca,m,0.7692296296296296,ai,2.232287188306105,Architects,-0.22476819663214914,0.24073397970765278
2024,medior,ft,analytics engineer,145000,usd,145000,us,100,us,m,1.0,ai,2.221200980392157,Data Analyst,-0.01753325692021288,0.28400000000000003
2024,medior,ft,analytics engineer,104000,usd,104000,us,100,us,m,1.0,ai,1.5931372549019607,Data Analyst,-0.26345992881184843,0.44375000000000014
2024,senior,ft,data engineer,165000,usd,165000,us,100,us,m,1.0,ai,2.5275735294117645,Data Engineer,-0.11516758465591188,0.08431249999999954
2024,senior,ft,data engineer,132000,usd,132000,us,100,us,m,1.0,ai,2.0220588235294117,Data Engineer,-0.3027980755219573,0.47215000000000007
2024,senior,ft,data engineer,234000,usd,234000,us,0,us,m,1.0,ai,3.5845588235294117,Data Engineer,0.2771507144276378,1.247824999999999
2024,senior,ft,data engineer,117000,usd,117000,us,0,us,m,1.0,ai,1.7922794117647058,Data Engineer,-0.3880846622792507,0.7250874999999999
2024,medior,ft,data engineer,215500,usd,215500,us,0,us,m,1.0,ai,3.3011642156862746,Data Engineer,0.4053406545032092,1.5353750000000002
2024,medior,ft,data engineer,121800,usd,121800,us,0,us,m,1.0,ai,1.8658088235294117,Data Engineer,-0.1566917639418213,0.12780000000000008
2024,medior,ft,data engineer,165000,usd,165000,us,100,us,m,1.0,ai,2.5275735294117645,Data Engineer,0.10243097327082876,0.6389999999999999
2024,medior,ft,data engineer,140250,usd,140250,us,100,us,m,1.0,ai,2.1484375,Data Engineer,-0.04602476159058528,0.19968750000000005
2024,medior,ft,analytics engineer,164850,usd,164850,us,100,us,m,1.0,ai,2.5252757352941178,Data Analyst,0.10153124154439606,0.6363375000000002
2024,medior,ft,analytics engineer,112000,usd,112000,us,100,us,m,1.0,ai,1.7156862745098038,Data Analyst,-0.21547423673543173,0.3017500000000001
2024,senior,ft,data engineer,295000,usd,295000,us,0,us,m,1.0,ai,4.518995098039215,Data Engineer,0.6239828339072975,2.2764374999999983
2024,senior,ft,data engineer,235000,usd,235000,us,0,us,m,1.0,ai,3.5998774509803924,Data Engineer,0.2828364868781241,1.2646874999999993
2024,medior,ft,business intelligence,150000,usd,150000,us,0,us,m,1.0,ai,2.297794117647059,Business Analyst,0.012457800627547573,0.37275000000000014
2024,medior,ft,business intelligence,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Business Analyst,-0.28745277485005666,0.5147499999999999
2024,medior,ft,data integration specialist,75000,gbp,93750,gb,100,gb,m,1.25,ai,2.165677192820347,Data Engineer,-0.0392743314866448,0.21966347686479237
2024,medior,ft,data integration specialist,55000,gbp,68750,gb,100,gb,m,1.25,ai,1.588163274734921,Data Engineer,-0.2654075566382769,0.4495134502991523
2024,junior,ft,data analyst,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Analyst,0.16488050313346705,0.7091796649335645
2024,junior,ft,data analyst,97500,usd,97500,us,0,us,m,1.0,ai,1.4935661764705883,Data Analyst,-0.1247789131822472,0.12469093009820945
2024,senior,ft,computer vision engineer,220000,usd,220000,us,100,us,m,1.0,ai,3.3700980392156863,Data Scientist/ ML Engineer,0.19754990012083065,1.0117499999999995
2024,senior,ft,computer vision engineer,183000,usd,183000,us,100,us,m,1.0,ai,2.8033088235294117,Data Scientist/ ML Engineer,-0.012823680547159759,0.38783749999999956
2024,medior,ft,data engineer,205600,usd,205600,us,0,us,l,1.0,ai,3.1495098039215685,Data Engineer,0.3459583605586435,1.35965
2024,medior,ft,data engineer,105700,usd,105700,us,0,us,l,1.0,ai,1.6191789215686274,Data Engineer,-0.25326296924560987,0.4135750000000001
2024,senior,ft,data engineer,240500,usd,240500,us,0,us,l,1.0,ai,3.6841299019607843,Data Engineer,0.3141082353557983,1.3574312499999992
2024,senior,ft,data engineer,123700,usd,123700,us,0,us,l,1.0,ai,1.8949142156862746,Data Engineer,-0.3499899868609929,0.6121087499999999
2024,senior,ft,data infrastructure engineer,179900,usd,179900,us,100,us,m,1.0,ai,2.7558210784313726,Data Engineer,-0.03044957514366702,0.3355637499999997
2024,senior,ft,data infrastructure engineer,135920,usd,135920,us,100,us,m,1.0,ai,2.082107843137255,Data Engineer,-0.2805098475160513,0.4060490000000001
2024,medior,ft,data manager,83300,usd,83300,us,0,us,m,1.0,ai,1.2760416666666667,Other managers,-0.3876229070595765,0.811175
2024,medior,ft,data manager,47500,usd,47500,us,0,us,m,1.0,ai,0.7276348039215687,Other managers,-0.6023588791015413,1.4466250000000003
2024,senior,ft,data manager,96600,usd,96600,us,0,us,m,1.0,ai,1.4797794117647058,Other managers,-0.5040744202691697,1.0690825
2024,senior,ft,data manager,55200,usd,55200,us,0,us,m,1.0,ai,0.8455882352941176,Other managers,-0.7394653997192995,1.7671899999999992
2024,junior,ft,data science,86900,usd,86900,us,0,us,m,1.0,ai,1.3311887254901962,Data Scientist/ ML Engineer,-0.26124068264653927,0.15066820720200236
